54.545455 47.916667 20.000000 
58.823529 47.619048 30.000000 
56.521739 44.444444 40.000000 
51.724138 50.000000 50.000000 
57.142857 41.666667 60.000000 
51.219512 44.444444 70.000000 
55.319149 41.666667 80.000000 
58.490566 100.000000 90.000000 
