0.464286 0.500000 20.000000 
0.093023 0.266667 30.000000 
0.206897 0.233333 40.000000 
0.246575 0.233333 50.000000 
0.272727 0.300000 60.000000 
0.475728 0.466667 70.000000 
0.135593 0.300000 80.000000 
